ID Producto,ID Tienda,Fecha de Venta,Cantidad Vendida,Precio Unitario,Categoría de Producto,Ubicación de Tienda,Promoción o Descuento,Estacionalidad,Método de Pago,Nivel de Inventario
Producto_26,Tienda_5,2022-03-21,16,426.0,Ropa,Zona Norte,0,1,Tarjeta,200
Producto_4,Tienda_9,2023-03-02,30,132.29,Hogar,Zona Norte,0,0,Tarjeta,5
Producto_10,Tienda_3,2022-03-13,79,96.28,Hogar,Zona Sur,1,0,Tarjeta,30
Producto_40,Tienda_2,2023-07-10,55,441.42,Alimentos,Zona Este,0,1,Tarjeta,5
Producto_19,Tienda_4,2023-12-01,94,8.68,Hogar,Zona Oeste,0,1,Efectivo,500
Producto_28,Tienda_3,2022-06-04,5,476.22,Deportes,Zona Sur,1,1,Tarjeta,20
Producto_36,Tienda_3,2023-09-04,5,261.33,Juguetes,Zona Norte,0,1,Crédito,200
Producto_38,Tienda_4,2022-07-18,65,496.5,Juguetes,Zona Oeste,1,0,Crédito,5
Producto_8,Tienda_1,2022-10-09,26,255.32,Deportes,Zona Norte,0,1,Tarjeta,50
Producto_13,Tienda_7,2022-01-10,39,149.88,Alimentos,Zona Oeste,1,0,Crédito,300
Producto_1,Tienda_3,2022-03-12,79,483.43,Alimentos,Zona Este,1,1,Crédito,5
Producto_19,Tienda_7,2023-02-26,71,21.41,Deportes,Zona Sur,0,0,Efectivo,50
Producto_7,Tienda_7,2022-08-08,14,7.03,Hogar,Zona Oeste,1,1,Crédito,10
Producto_13,Tienda_2,2023-04-05,100,251.19,Alimentos,Zona Sur,1,0,Tarjeta,20
Producto_45,Tienda_7,2022-05-27,81,161.54,Electrónica,Zona Sur,1,0,Crédito,30
Producto_1,Tienda_1,2022-03-26,90,78.18,Ropa,Zona Este,0,1,Crédito,500
Producto_25,Tienda_3,2023-08-29,51,331.87,Hogar,Zona Norte,0,0,Tarjeta,50
Producto_33,Tienda_3,2022-02-04,4,225.33,Juguetes,Zona Sur,1,0,Tarjeta,10
Producto_41,Tienda_3,2022-05-20,92,130.74,Juguetes,Zona Este,1,0,Tarjeta,20
Producto_46,Tienda_5,2022-04-11,25,90.81,Hogar,Zona Este,0,0,Tarjeta,5
Producto_48,Tienda_8,2023-06-09,87,176.93,Ropa,Zona Oeste,0,0,Crédito,500
Producto_3,Tienda_10,2023-05-17,75,84.7,Alimentos,Zona Este,1,0,Tarjeta,200
Producto_47,Tienda_5,2022-06-13,5,129.0,Alimentos,Zona Norte,0,1,Efectivo,5
Producto_49,Tienda_7,2022-03-09,45,237.29,Ropa,Zona Este,0,0,Crédito,30
Producto_42,Tienda_5,2022-10-24,95,140.97,Electrónica,Zona Este,1,0,Crédito,500
Producto_16,Tienda_7,2023-04-13,25,300.96,Electrónica,Zona Oeste,0,1,Efectivo,10
Producto_49,Tienda_5,2022-03-05,12,260.39,Hogar,Zona Sur,1,1,Efectivo,20
Producto_16,Tienda_4,2022-11-03,3,366.19,Juguetes,Zona Oeste,0,0,Tarjeta,200
Producto_44,Tienda_2,2023-06-30,70,240.14,Hogar,Zona Este,1,0,Tarjeta,5
Producto_26,Tienda_4,2023-07-21,25,154.91,Ropa,Zona Oeste,1,0,Crédito,50
Producto_26,Tienda_4,2022-06-05,46,63.95,Deportes,Zona Este,1,1,Tarjeta,30
Producto_50,Tienda_10,2023-05-27,8,324.37,Deportes,Zona Norte,1,0,Efectivo,10
Producto_39,Tienda_7,2023-06-24,68,19.9,Alimentos,Zona Norte,1,1,Efectivo,50
Producto_33,Tienda_5,2023-08-27,37,339.36,Electrónica,Zona Norte,0,0,Crédito,300
Producto_40,Tienda_2,2023-05-17,39,376.05,Deportes,Zona Este,1,0,Tarjeta,5
Producto_33,Tienda_10,2023-01-31,14,154.86,Alimentos,Zona Norte,1,0,Crédito,20
Producto_8,Tienda_9,2022-07-18,12,85.18,Electrónica,Zona Oeste,0,0,Efectivo,200
Producto_1,Tienda_6,2022-11-21,100,402.18,Ropa,Zona Norte,0,0,Crédito,100
Producto_36,Tienda_5,2023-10-27,5,335.35,Hogar,Zona Norte,0,0,Efectivo,300
Producto_50,Tienda_7,2022-12-18,99,424.02,Juguetes,Zona Norte,0,1,Crédito,100
Producto_26,Tienda_10,2023-01-28,10,160.97,Deportes,Zona Norte,0,1,Tarjeta,100
Producto_22,Tienda_9,2023-08-25,45,41.92,Electrónica,Zona Norte,1,0,Efectivo,50
Producto_48,Tienda_1,2022-12-09,39,17.44,Electrónica,Zona Este,1,1,Crédito,30
Producto_13,Tienda_8,2022-04-13,99,241.84,Juguetes,Zona Oeste,1,0,Efectivo,300
Producto_7,Tienda_8,2022-04-25,24,18.37,Ropa,Zona Norte,1,1,Efectivo,30
Producto_21,Tienda_10,2023-06-18,23,427.48,Electrónica,Zona Oeste,1,0,Crédito,100
Producto_5,Tienda_8,2023-06-21,43,80.29,Hogar,Zona Norte,0,1,Tarjeta,30
Producto_44,Tienda_2,2022-10-20,70,155.45,Juguetes,Zona Oeste,1,1,Tarjeta,200
Producto_17,Tienda_6,2023-10-26,23,153.71,Deportes,Zona Oeste,1,1,Efectivo,5
Producto_4,Tienda_3,2023-10-25,97,440.61,Hogar,Zona Sur,1,1,Efectivo,50
Producto_2,Tienda_3,2023-07-27,96,228.16,Alimentos,Zona Este,1,0,Crédito,20
Producto_30,Tienda_6,2022-03-15,58,161.62,Juguetes,Zona Sur,0,1,Tarjeta,30
Producto_45,Tienda_3,2022-12-14,81,290.61,Electrónica,Zona Sur,1,1,Efectivo,300
Producto_14,Tienda_7,2022-05-20,26,336.03,Hogar,Zona Oeste,0,1,Tarjeta,5
Producto_12,Tienda_4,2023-01-12,100,498.92,Electrónica,Zona Norte,1,1,Tarjeta,500
Producto_21,Tienda_1,2022-12-05,89,237.62,Hogar,Zona Oeste,0,1,Efectivo,30
Producto_36,Tienda_8,2022-01-26,82,132.21,Ropa,Zona Oeste,1,0,Tarjeta,10
Producto_46,Tienda_6,2022-02-22,27,234.68,Alimentos,Zona Oeste,0,1,Efectivo,5
Producto_19,Tienda_5,2023-03-24,100,419.71,Electrónica,Zona Norte,1,0,Crédito,300
Producto_47,Tienda_1,2023-05-12,37,108.23,Juguetes,Zona Este,0,1,Efectivo,5
Producto_39,Tienda_4,2023-03-31,14,265.8,Deportes,Zona Oeste,0,0,Tarjeta,50
Producto_38,Tienda_2,2023-06-20,60,251.34,Electrónica,Zona Oeste,0,1,Tarjeta,5
Producto_18,Tienda_8,2022-01-03,27,143.2,Deportes,Zona Oeste,0,0,Efectivo,500
Producto_12,Tienda_6,2022-05-17,50,469.41,Alimentos,Zona Sur,0,0,Tarjeta,50
Producto_24,Tienda_7,2023-12-09,1,166.05,Electrónica,Zona Oeste,0,1,Efectivo,200
Producto_19,Tienda_2,2022-12-04,60,473.56,Alimentos,Zona Sur,0,1,Crédito,10
Producto_37,Tienda_9,2022-02-03,93,333.35,Deportes,Zona Oeste,1,0,Efectivo,10
Producto_12,Tienda_5,2022-11-29,43,240.63,Alimentos,Zona Oeste,1,1,Efectivo,5
Producto_46,Tienda_1,2022-07-31,25,301.69,Electrónica,Zona Este,0,0,Efectivo,10
Producto_38,Tienda_3,2022-05-10,70,224.86,Alimentos,Zona Sur,0,1,Crédito,5
Producto_11,Tienda_3,2022-12-31,29,300.66,Ropa,Zona Oeste,0,1,Crédito,100
Producto_17,Tienda_5,2022-05-17,22,314.83,Electrónica,Zona Sur,1,0,Tarjeta,500
Producto_24,Tienda_9,2022-09-13,90,286.71,Ropa,Zona Norte,0,0,Tarjeta,30
Producto_18,Tienda_4,2022-10-03,1,60.84,Hogar,Zona Oeste,1,1,Crédito,20
Producto_42,Tienda_5,2022-09-24,9,147.07,Juguetes,Zona Oeste,0,0,Crédito,200
Producto_40,Tienda_1,2022-03-25,66,464.92,Ropa,Zona Sur,0,0,Tarjeta,200
Producto_22,Tienda_7,2022-06-28,25,346.93,Juguetes,Zona Sur,0,0,Crédito,100
Producto_38,Tienda_7,2022-05-27,72,80.14,Hogar,Zona Sur,1,1,Tarjeta,30
Producto_42,Tienda_3,2022-04-13,17,14.14,Juguetes,Zona Norte,0,0,Efectivo,300
Producto_43,Tienda_7,2023-11-03,93,77.83,Ropa,Zona Este,1,0,Crédito,20
Producto_17,Tienda_2,2023-12-27,42,9.46,Juguetes,Zona Oeste,1,1,Tarjeta,50
Producto_8,Tienda_7,2022-05-16,64,499.51,Juguetes,Zona Oeste,1,0,Crédito,5
Producto_8,Tienda_3,2023-04-21,42,328.78,Alimentos,Zona Oeste,1,0,Tarjeta,300
Producto_32,Tienda_2,2023-11-06,71,345.43,Hogar,Zona Norte,1,1,Crédito,10
Producto_35,Tienda_5,2023-06-12,65,362.3,Hogar,Zona Norte,0,0,Tarjeta,100
Producto_6,Tienda_8,2023-11-01,20,398.38,Deportes,Zona Oeste,0,1,Efectivo,200
Producto_27,Tienda_3,2023-03-28,29,426.38,Hogar,Zona Este,1,0,Crédito,200
Producto_46,Tienda_1,2022-01-03,29,5.1,Electrónica,Zona Oeste,0,0,Efectivo,20
Producto_29,Tienda_3,2022-08-07,65,270.38,Juguetes,Zona Sur,0,0,Efectivo,50
Producto_16,Tienda_1,2022-11-02,38,387.48,Deportes,Zona Este,0,0,Crédito,5
Producto_43,Tienda_5,2023-04-11,10,29.51,Ropa,Zona Oeste,0,1,Crédito,5
Producto_21,Tienda_2,2022-01-08,85,274.3,Alimentos,Zona Norte,1,1,Crédito,200
Producto_45,Tienda_6,2023-11-30,56,336.51,Juguetes,Zona Este,0,0,Crédito,10
Producto_27,Tienda_10,2022-01-13,99,222.28,Juguetes,Zona Este,1,1,Crédito,10
Producto_6,Tienda_9,2022-01-15,7,24.09,Ropa,Zona Este,1,0,Crédito,5
Producto_7,Tienda_3,2022-03-17,50,355.77,Deportes,Zona Norte,1,1,Tarjeta,10
Producto_20,Tienda_5,2023-02-06,44,25.92,Hogar,Zona Este,0,1,Crédito,500
Producto_9,Tienda_3,2022-06-09,46,95.49,Alimentos,Zona Norte,0,1,Crédito,50
Producto_29,Tienda_5,2022-02-09,63,481.89,Juguetes,Zona Sur,0,0,Efectivo,500
Producto_26,Tienda_10,2022-01-19,70,310.44,Deportes,Zona Norte,1,0,Crédito,20
Producto_50,Tienda_2,2023-08-07,66,49.28,Juguetes,Zona Oeste,0,1,Crédito,100
Producto_20,Tienda_1,2022-05-21,12,11.98,Electrónica,Zona Norte,1,1,Crédito,20
Producto_43,Tienda_6,2023-06-30,62,298.89,Alimentos,Zona Oeste,0,1,Tarjeta,30
Producto_40,Tienda_4,2023-12-22,31,334.22,Deportes,Zona Norte,0,1,Tarjeta,20
Producto_14,Tienda_8,2023-03-25,32,327.14,Deportes,Zona Norte,0,1,Crédito,30
Producto_36,Tienda_6,2023-06-28,17,374.61,Juguetes,Zona Este,1,1,Efectivo,200
Producto_10,Tienda_9,2022-09-16,46,418.77,Deportes,Zona Este,0,0,Efectivo,10
Producto_31,Tienda_5,2023-03-28,78,359.85,Deportes,Zona Sur,0,1,Efectivo,50
Producto_4,Tienda_6,2023-04-15,23,422.22,Ropa,Zona Sur,0,0,Crédito,5
Producto_18,Tienda_4,2023-10-06,60,391.8,Hogar,Zona Oeste,0,0,Tarjeta,300
Producto_10,Tienda_9,2023-12-14,70,187.47,Ropa,Zona Norte,1,1,Tarjeta,300
Producto_22,Tienda_5,2022-11-28,17,165.54,Electrónica,Zona Norte,1,1,Efectivo,30
Producto_16,Tienda_10,2023-11-12,24,358.88,Alimentos,Zona Sur,0,0,Efectivo,200
Producto_13,Tienda_1,2023-12-22,5,322.77,Hogar,Zona Sur,0,1,Efectivo,200
Producto_50,Tienda_4,2022-03-14,57,364.17,Ropa,Zona Sur,0,0,Crédito,100
Producto_31,Tienda_10,2023-06-20,52,230.76,Alimentos,Zona Este,1,1,Crédito,20
Producto_44,Tienda_3,2022-03-06,36,39.31,Electrónica,Zona Norte,0,1,Tarjeta,10
Producto_37,Tienda_7,2022-02-07,9,447.89,Ropa,Zona Sur,1,0,Tarjeta,5
Producto_37,Tienda_6,2023-08-25,56,33.39,Electrónica,Zona Sur,0,0,Efectivo,500
Producto_49,Tienda_8,2023-07-29,95,147.19,Deportes,Zona Norte,0,0,Efectivo,100
Producto_27,Tienda_9,2022-07-16,12,420.07,Deportes,Zona Sur,1,0,Tarjeta,50
Producto_23,Tienda_3,2023-11-30,77,296.17,Ropa,Zona Sur,1,0,Tarjeta,50
Producto_6,Tienda_3,2022-02-08,25,351.3,Electrónica,Zona Norte,1,0,Tarjeta,500
Producto_32,Tienda_7,2022-01-27,63,147.92,Hogar,Zona Norte,1,0,Tarjeta,200
Producto_15,Tienda_6,2022-08-22,41,145.98,Deportes,Zona Oeste,0,0,Tarjeta,300
Producto_15,Tienda_6,2022-01-23,18,346.8,Alimentos,Zona Oeste,1,1,Tarjeta,20
Producto_45,Tienda_5,2022-07-04,95,22.75,Deportes,Zona Sur,0,1,Crédito,100
Producto_44,Tienda_1,2022-11-22,85,254.6,Juguetes,Zona Este,1,0,Tarjeta,100
Producto_11,Tienda_6,2023-09-16,35,60.1,Ropa,Zona Oeste,1,1,Crédito,20
Producto_27,Tienda_5,2023-08-19,74,204.74,Deportes,Zona Norte,0,1,Crédito,200
Producto_25,Tienda_6,2022-02-21,65,139.87,Alimentos,Zona Este,1,1,Tarjeta,10
Producto_11,Tienda_2,2023-07-11,45,194.14,Deportes,Zona Oeste,0,1,Crédito,500
Producto_26,Tienda_1,2022-06-18,20,19.75,Hogar,Zona Este,1,1,Tarjeta,20
Producto_29,Tienda_4,2022-08-20,4,97.32,Ropa,Zona Sur,1,0,Tarjeta,500
Producto_36,Tienda_6,2022-10-24,21,78.26,Deportes,Zona Norte,0,1,Efectivo,300
Producto_6,Tienda_1,2023-03-04,78,420.96,Alimentos,Zona Norte,0,1,Tarjeta,50
Producto_4,Tienda_7,2023-04-23,75,481.05,Juguetes,Zona Sur,0,1,Efectivo,500
Producto_6,Tienda_3,2023-12-26,46,196.04,Electrónica,Zona Este,1,1,Tarjeta,30
Producto_36,Tienda_2,2022-05-30,36,34.2,Juguetes,Zona Norte,0,1,Efectivo,200
Producto_28,Tienda_1,2023-10-30,37,438.3,Ropa,Zona Sur,0,1,Efectivo,50
Producto_33,Tienda_8,2022-09-09,98,194.38,Hogar,Zona Este,0,1,Efectivo,5
Producto_45,Tienda_9,2022-02-15,15,160.76,Deportes,Zona Norte,1,1,Efectivo,50
Producto_7,Tienda_5,2023-03-04,78,41.47,Alimentos,Zona Sur,0,0,Tarjeta,500
Producto_10,Tienda_9,2022-10-31,67,256.67,Ropa,Zona Oeste,1,1,Crédito,50
Producto_50,Tienda_6,2023-05-21,83,236.57,Deportes,Zona Norte,1,0,Crédito,20
Producto_1,Tienda_5,2023-09-20,44,332.74,Juguetes,Zona Oeste,1,1,Efectivo,200
Producto_24,Tienda_1,2023-09-25,42,331.05,Alimentos,Zona Norte,0,1,Crédito,50
Producto_24,Tienda_9,2023-03-12,100,392.99,Juguetes,Zona Este,1,1,Crédito,30
Producto_14,Tienda_4,2022-05-01,99,76.18,Electrónica,Zona Este,0,1,Crédito,50
Producto_22,Tienda_8,2023-05-29,58,439.12,Juguetes,Zona Norte,1,0,Efectivo,300
Producto_6,Tienda_3,2023-06-14,87,253.26,Deportes,Zona Sur,0,1,Tarjeta,500
Producto_39,Tienda_8,2022-06-22,25,473.74,Juguetes,Zona Este,0,0,Tarjeta,300
Producto_5,Tienda_7,2023-08-30,69,263.42,Ropa,Zona Sur,0,0,Efectivo,30
Producto_18,Tienda_1,2022-09-25,30,25.47,Juguetes,Zona Norte,0,1,Crédito,300
Producto_23,Tienda_8,2023-06-18,60,60.67,Ropa,Zona Norte,0,1,Crédito,5
Producto_38,Tienda_10,2023-09-13,91,155.46,Hogar,Zona Sur,0,0,Tarjeta,100
Producto_13,Tienda_3,2022-01-17,30,402.39,Electrónica,Zona Oeste,0,0,Efectivo,500
Producto_8,Tienda_6,2023-01-26,68,256.71,Alimentos,Zona Oeste,0,1,Crédito,20
Producto_28,Tienda_2,2023-06-02,74,254.76,Alimentos,Zona Norte,0,1,Tarjeta,200
Producto_47,Tienda_9,2022-04-22,62,453.35,Ropa,Zona Sur,0,0,Crédito,300
Producto_26,Tienda_6,2023-12-26,30,377.43,Deportes,Zona Este,0,0,Efectivo,10
Producto_31,Tienda_6,2023-11-15,22,158.92,Deportes,Zona Norte,1,0,Crédito,200
Producto_12,Tienda_3,2022-01-31,97,322.67,Deportes,Zona Oeste,0,1,Efectivo,10
Producto_44,Tienda_6,2022-07-29,4,151.77,Hogar,Zona Este,1,0,Efectivo,20
Producto_39,Tienda_6,2022-02-18,14,294.83,Ropa,Zona Norte,1,1,Efectivo,30
Producto_29,Tienda_4,2023-07-27,49,147.24,Alimentos,Zona Oeste,1,0,Tarjeta,50
Producto_21,Tienda_6,2023-10-05,87,321.71,Alimentos,Zona Este,0,0,Efectivo,200
Producto_26,Tienda_1,2022-08-05,95,335.57,Electrónica,Zona Sur,0,0,Tarjeta,30
Producto_5,Tienda_4,2023-08-01,88,383.97,Hogar,Zona Este,0,0,Efectivo,200
Producto_40,Tienda_4,2023-05-02,74,380.36,Juguetes,Zona Norte,0,1,Efectivo,5
Producto_36,Tienda_9,2022-11-03,1,215.07,Ropa,Zona Norte,1,0,Tarjeta,50
Producto_21,Tienda_7,2022-12-04,64,415.17,Deportes,Zona Oeste,1,1,Efectivo,10
Producto_39,Tienda_10,2023-02-26,24,312.52,Electrónica,Zona Norte,1,1,Efectivo,500
Producto_45,Tienda_7,2023-11-08,36,176.76,Juguetes,Zona Este,0,1,Tarjeta,50
Producto_7,Tienda_6,2022-01-10,70,487.22,Juguetes,Zona Sur,1,1,Crédito,100
Producto_45,Tienda_2,2022-05-10,11,112.25,Juguetes,Zona Sur,0,0,Crédito,20
Producto_43,Tienda_5,2022-06-05,60,309.62,Alimentos,Zona Sur,0,0,Efectivo,500
Producto_34,Tienda_10,2022-01-07,22,154.69,Ropa,Zona Sur,0,1,Efectivo,20
Producto_8,Tienda_1,2022-08-17,96,18.68,Deportes,Zona Oeste,0,0,Efectivo,500
Producto_37,Tienda_2,2023-08-21,82,91.43,Electrónica,Zona Sur,0,0,Crédito,500
Producto_49,Tienda_6,2022-06-15,93,206.98,Juguetes,Zona Oeste,0,0,Tarjeta,50
Producto_30,Tienda_10,2022-12-01,17,236.49,Juguetes,Zona Este,1,1,Tarjeta,300
Producto_20,Tienda_10,2023-11-15,20,18.52,Alimentos,Zona Este,1,1,Tarjeta,300
Producto_13,Tienda_2,2023-02-11,1,367.13,Alimentos,Zona Este,1,0,Tarjeta,5
Producto_13,Tienda_10,2023-09-10,62,269.07,Ropa,Zona Este,1,0,Tarjeta,500
Producto_4,Tienda_9,2022-05-11,28,70.66,Hogar,Zona Sur,0,0,Crédito,30
Producto_6,Tienda_5,2023-01-09,44,318.59,Hogar,Zona Oeste,0,0,Efectivo,100
Producto_27,Tienda_2,2022-10-06,65,311.14,Hogar,Zona Sur,1,1,Tarjeta,300
Producto_2,Tienda_10,2022-05-21,97,147.02,Electrónica,Zona Este,0,1,Crédito,50
Producto_48,Tienda_1,2023-08-25,91,371.4,Hogar,Zona Este,1,0,Efectivo,500
Producto_38,Tienda_7,2022-08-06,33,154.75,Hogar,Zona Norte,0,0,Tarjeta,100
Producto_42,Tienda_10,2022-09-09,37,118.36,Juguetes,Zona Oeste,0,0,Crédito,30
Producto_32,Tienda_10,2023-11-08,41,364.53,Ropa,Zona Este,1,1,Crédito,500
Producto_20,Tienda_2,2023-07-17,91,230.83,Electrónica,Zona Sur,0,1,Crédito,500
Producto_23,Tienda_3,2022-04-01,17,226.49,Hogar,Zona Oeste,0,1,Efectivo,50
Producto_4,Tienda_8,2022-12-30,63,369.44,Hogar,Zona Oeste,0,0,Crédito,500
Producto_22,Tienda_1,2023-04-29,1,285.91,Juguetes,Zona Norte,1,1,Crédito,50
Producto_32,Tienda_2,2023-10-30,61,262.25,Juguetes,Zona Este,0,1,Tarjeta,100
Producto_4,Tienda_7,2022-03-19,97,111.87,Alimentos,Zona Oeste,1,1,Efectivo,5
Producto_36,Tienda_6,2023-01-17,6,41.34,Hogar,Zona Norte,1,1,Efectivo,50
Producto_12,Tienda_8,2022-05-27,5,167.93,Hogar,Zona Este,1,1,Tarjeta,5
Producto_28,Tienda_4,2023-08-10,90,307.81,Electrónica,Zona Oeste,0,0,Tarjeta,10
Producto_5,Tienda_2,2022-01-24,77,140.08,Ropa,Zona Sur,0,1,Tarjeta,10
Producto_32,Tienda_9,2023-03-19,73,476.58,Alimentos,Zona Norte,0,1,Efectivo,10
Producto_7,Tienda_4,2023-02-28,11,365.28,Electrónica,Zona Oeste,1,1,Tarjeta,20
Producto_19,Tienda_5,2023-11-17,23,198.28,Electrónica,Zona Sur,1,0,Efectivo,500
Producto_48,Tienda_2,2023-03-22,39,332.84,Deportes,Zona Sur,0,0,Efectivo,100
Producto_25,Tienda_1,2022-11-10,79,42.07,Juguetes,Zona Norte,1,1,Crédito,200
Producto_29,Tienda_8,2023-09-16,91,136.22,Deportes,Zona Sur,1,1,Tarjeta,5
Producto_42,Tienda_7,2023-09-10,96,360.91,Alimentos,Zona Oeste,1,1,Tarjeta,30
Producto_6,Tienda_10,2022-03-14,52,117.08,Electrónica,Zona Oeste,0,1,Tarjeta,500
Producto_44,Tienda_10,2023-11-22,2,183.14,Alimentos,Zona Sur,1,0,Efectivo,30
Producto_35,Tienda_8,2023-05-03,54,215.75,Hogar,Zona Este,0,1,Crédito,50
Producto_5,Tienda_3,2023-10-30,3,215.21,Ropa,Zona Oeste,1,1,Crédito,300
Producto_2,Tienda_6,2022-05-15,56,108.54,Electrónica,Zona Este,1,0,Crédito,20
Producto_40,Tienda_10,2022-04-05,38,346.96,Electrónica,Zona Este,1,0,Tarjeta,50
Producto_26,Tienda_9,2022-01-08,84,205.94,Alimentos,Zona Norte,0,1,Tarjeta,100
Producto_48,Tienda_1,2022-12-04,86,351.48,Alimentos,Zona Oeste,0,0,Tarjeta,100
Producto_23,Tienda_4,2022-03-05,11,328.34,Juguetes,Zona Oeste,1,1,Efectivo,50
Producto_38,Tienda_5,2022-11-25,61,301.07,Alimentos,Zona Sur,0,0,Efectivo,5
Producto_24,Tienda_4,2022-01-08,70,268.96,Electrónica,Zona Oeste,1,1,Efectivo,200
Producto_40,Tienda_4,2022-01-07,28,38.13,Ropa,Zona Norte,0,1,Tarjeta,10
Producto_49,Tienda_9,2022-04-21,97,360.04,Deportes,Zona Oeste,0,1,Crédito,5
Producto_37,Tienda_4,2023-07-20,7,50.5,Hogar,Zona Sur,0,1,Efectivo,200
Producto_34,Tienda_6,2023-08-04,26,87.9,Deportes,Zona Oeste,0,1,Efectivo,500
Producto_23,Tienda_4,2023-04-26,58,129.15,Hogar,Zona Sur,0,0,Tarjeta,200
Producto_5,Tienda_9,2022-07-02,59,322.91,Electrónica,Zona Sur,0,0,Crédito,30
Producto_50,Tienda_5,2023-04-18,38,154.98,Hogar,Zona Norte,1,1,Crédito,10
Producto_26,Tienda_7,2022-03-23,8,464.97,Ropa,Zona Este,0,0,Efectivo,200
Producto_19,Tienda_4,2023-04-21,40,10.65,Ropa,Zona Sur,0,0,Tarjeta,20
Producto_18,Tienda_4,2023-06-25,62,18.24,Hogar,Zona Norte,1,0,Efectivo,100
Producto_45,Tienda_9,2022-12-04,94,65.4,Alimentos,Zona Sur,1,0,Tarjeta,300
Producto_37,Tienda_5,2022-05-24,13,78.54,Alimentos,Zona Sur,1,1,Efectivo,300
Producto_46,Tienda_10,2022-03-17,12,438.44,Ropa,Zona Norte,1,0,Efectivo,20
Producto_23,Tienda_10,2022-04-25,67,23.02,Ropa,Zona Oeste,0,1,Crédito,500
Producto_20,Tienda_1,2022-12-09,10,368.13,Juguetes,Zona Oeste,1,1,Tarjeta,30
Producto_25,Tienda_1,2022-01-12,7,155.88,Electrónica,Zona Norte,0,1,Crédito,100
Producto_50,Tienda_1,2023-01-24,45,335.51,Ropa,Zona Oeste,0,1,Crédito,100
Producto_21,Tienda_4,2023-10-01,5,132.16,Alimentos,Zona Oeste,1,1,Crédito,200
Producto_33,Tienda_3,2023-10-02,3,190.11,Ropa,Zona Oeste,1,0,Crédito,100
Producto_36,Tienda_8,2022-03-19,30,375.61,Deportes,Zona Este,1,0,Tarjeta,10
Producto_44,Tienda_6,2023-06-07,80,322.37,Electrónica,Zona Oeste,0,0,Efectivo,20
Producto_44,Tienda_1,2023-02-09,77,252.11,Alimentos,Zona Oeste,0,1,Tarjeta,30
Producto_32,Tienda_5,2022-06-17,76,478.06,Juguetes,Zona Este,1,0,Efectivo,300
Producto_20,Tienda_4,2023-03-11,2,77.14,Hogar,Zona Sur,1,1,Crédito,30
Producto_10,Tienda_3,2022-09-11,59,53.54,Alimentos,Zona Este,1,1,Tarjeta,5
Producto_18,Tienda_6,2023-07-08,69,247.04,Juguetes,Zona Oeste,1,1,Efectivo,100
Producto_23,Tienda_1,2023-07-13,70,307.84,Deportes,Zona Norte,1,0,Efectivo,50
Producto_45,Tienda_5,2023-09-13,52,439.51,Deportes,Zona Oeste,1,0,Crédito,5
Producto_7,Tienda_3,2023-04-28,93,350.19,Hogar,Zona Norte,1,0,Efectivo,50
Producto_6,Tienda_6,2022-05-07,28,172.49,Juguetes,Zona Oeste,1,0,Crédito,300
Producto_28,Tienda_2,2022-03-27,56,87.96,Hogar,Zona Oeste,1,0,Efectivo,10
Producto_6,Tienda_1,2022-07-18,89,474.68,Alimentos,Zona Oeste,0,0,Efectivo,300
Producto_14,Tienda_2,2022-11-19,78,12.87,Ropa,Zona Sur,0,1,Efectivo,10
Producto_20,Tienda_10,2022-03-28,40,499.98,Alimentos,Zona Oeste,1,0,Crédito,5
Producto_20,Tienda_3,2023-03-02,28,146.94,Ropa,Zona Este,1,0,Tarjeta,100
Producto_30,Tienda_5,2023-12-26,55,341.81,Hogar,Zona Este,0,1,Crédito,5
Producto_13,Tienda_10,2022-12-12,71,469.99,Deportes,Zona Norte,1,1,Tarjeta,20
Producto_50,Tienda_9,2022-01-24,47,49.0,Ropa,Zona Norte,1,0,Tarjeta,200
Producto_48,Tienda_4,2022-03-12,19,184.49,Deportes,Zona Sur,1,0,Crédito,100
Producto_41,Tienda_9,2023-04-29,79,363.05,Deportes,Zona Norte,1,1,Tarjeta,5
Producto_20,Tienda_3,2023-08-14,54,254.03,Electrónica,Zona Este,1,1,Tarjeta,10
Producto_35,Tienda_6,2023-06-29,100,46.94,Hogar,Zona Norte,0,0,Efectivo,30
Producto_5,Tienda_3,2022-02-24,54,440.92,Electrónica,Zona Sur,1,0,Crédito,20
Producto_5,Tienda_5,2022-02-10,91,100.93,Ropa,Zona Este,0,1,Tarjeta,100
Producto_13,Tienda_2,2022-01-04,50,223.31,Electrónica,Zona Oeste,1,1,Crédito,300
Producto_14,Tienda_6,2022-03-19,63,361.95,Juguetes,Zona Este,1,1,Tarjeta,50
Producto_20,Tienda_6,2022-12-16,97,452.84,Ropa,Zona Sur,1,0,Crédito,500
Producto_49,Tienda_4,2022-11-16,11,306.9,Deportes,Zona Oeste,0,1,Crédito,300
Producto_48,Tienda_1,2022-10-09,47,445.64,Ropa,Zona Norte,0,0,Efectivo,500
Producto_27,Tienda_9,2023-01-21,91,7.57,Ropa,Zona Sur,0,0,Tarjeta,50
Producto_38,Tienda_4,2023-12-15,59,305.58,Ropa,Zona Este,1,1,Efectivo,200
Producto_39,Tienda_7,2022-05-08,41,192.78,Hogar,Zona Este,0,1,Crédito,20
Producto_6,Tienda_8,2022-08-29,82,341.37,Ropa,Zona Este,0,1,Tarjeta,20
Producto_18,Tienda_6,2022-04-26,24,93.44,Hogar,Zona Este,1,0,Crédito,20
